"origin","year","dest","Y_odt","gdp_per_capita","min_temperature","mean_temperature","max_temperature","D_od"
"UKR","1995-2000","NGA",0,462.045939327144,-32.6186279296875,7.88093492793623,38.7056579589844,4898.09665199941
"UKR","1995-2000","SEN",0,2531.22679123183,-32.6186279296875,7.88093492793623,38.7056579589844,5673.86550313076
"UKR","1995-2000","SLE",0,1295.95410910845,-32.6186279296875,7.88093492793623,38.7056579589844,6030.13392225546
"UKR","1995-2000","TGO",0,1518.7547543707,-32.6186279296875,7.88093492793623,38.7056579589844,5328.04987209941
"UKR","1995-2000","CHN",0,3792.81412965253,-32.6186279296875,7.88093492793623,38.7056579589844,5847.37562100988
"UKR","1995-2000","HKG",0,36343.6330906848,-32.6186279296875,7.88093492793623,38.7056579589844,7640.35192214477
"UKR","1995-2000","MAC",0,32895.4701735705,-32.6186279296875,7.88093492793623,38.7056579589844,7612.18719527099
"UKR","1995-2000","PRK",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,7143.45353551109
"UKR","1995-2000","JPN",0,36151.8073636381,-32.6186279296875,7.88093492793623,38.7056579589844,8064.44708416147
"UKR","1995-2000","MNG",0,2682.30139001769,-32.6186279296875,7.88093492793623,38.7056579589844,5143.40274231174
"UKR","1995-2000","KOR",0,22769.8245897868,-32.6186279296875,7.88093492793623,38.7056579589844,7473.02247123478
"UKR","1995-2000","KAZ",4106,6199.47888337763,-32.6186279296875,7.88093492793623,38.7056579589844,2621.52058840814
"UKR","1995-2000","KGZ",1425,2657.96942997243,-32.6186279296875,7.88093492793623,38.7056579589844,3440.68695459523
"UKR","1995-2000","TJK",0,1680.79109523086,-32.6186279296875,7.88093492793623,38.7056579589844,3346.56516499325
"UKR","1995-2000","TKM",698,6451.35613749935,-32.6186279296875,7.88093492793623,38.7056579589844,2470.43575887491
"UKR","1995-2000","UZB",0,4512.0928871779,-32.6186279296875,7.88093492793623,38.7056579589844,2594.57346996702
"UKR","1995-2000","AFG",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,3309.77316897791
"UKR","1995-2000","BGD",0,1570.19993490512,-32.6186279296875,7.88093492793623,38.7056579589844,5793.51001903346
"UKR","1995-2000","BTN",0,3699.31479641855,-32.6186279296875,7.88093492793623,38.7056579589844,5533.49869587445
"UKR","1995-2000","IND",0,1858.79954790621,-32.6186279296875,7.88093492793623,38.7056579589844,5103.16937883239
"UKR","1995-2000","IRN",2,6627.76233632011,-32.6186279296875,7.88093492793623,38.7056579589844,2643.01571444725
"UKR","1995-2000","MDV",0,6933.71681858429,-32.6186279296875,7.88093492793623,38.7056579589844,6458.81925233762
"UKR","1995-2000","NPL",0,1336.07535977066,-32.6186279296875,7.88093492793623,38.7056579589844,5002.78330297185
"UKR","1995-2000","PAK",0,2836.46994206207,-32.6186279296875,7.88093492793623,38.7056579589844,3833.97487939287
"UKR","1995-2000","LKA",0,4566.48001697383,-32.6186279296875,7.88093492793623,38.7056579589844,6491.26839908856
"UKR","1995-2000","BRN",0,47409.7801050913,-32.6186279296875,7.88093492793623,38.7056579589844,9153.59556174213
"UKR","1995-2000","KHM",0,1252.24783827689,-32.6186279296875,7.88093492793623,38.7056579589844,7755.35299532493
"UKR","1995-2000","IDN",0,4715.25197509206,-32.6186279296875,7.88093492793623,38.7056579589844,9504.18050736921
"UKR","1995-2000","LAO",0,1643.53442496032,-32.6186279296875,7.88093492793623,38.7056579589844,7203.68975246013
"UKR","1995-2000","MYS",0,13561.3730372682,-32.6186279296875,7.88093492793623,38.7056579589844,9231.88552165248
"UKR","1995-2000","MMR",0,962.93270846173,-32.6186279296875,7.88093492793623,38.7056579589844,6469.47084749596
"UKR","1995-2000","PHL",0,4813.29293816462,-32.6186279296875,7.88093492793623,38.7056579589844,8715.85447820982
"UKR","1995-2000","SGP",0,32815.2959856539,-32.6186279296875,7.88093492793623,38.7056579589844,8631.49083674896
"UKR","1995-2000","THA",0,8505.5961892999,-32.6186279296875,7.88093492793623,38.7056579589844,7281.68084236115
"UKR","1995-2000","TLS",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,11088.8211366613
"UKR","1995-2000","VNM",0,1969.78128645316,-32.6186279296875,7.88093492793623,38.7056579589844,7533.24044068205
"UKR","1995-2000","ARM",0,3081.14008281062,-32.6186279296875,7.88093492793623,38.7056579589844,1451.21075564894
"UKR","1995-2000","AZE",148,2393.78422274813,-32.6186279296875,7.88093492793623,38.7056579589844,1608.75819593143
"UKR","1995-2000","BHR",0,18602.1594788976,-32.6186279296875,7.88093492793623,38.7056579589844,3043.94829772919
"UKR","1995-2000","CYP",278,25480.2381200681,-32.6186279296875,7.88093492793623,38.7056579589844,1571.80451192208
"UKR","1995-2000","GEO",0,3148.42610376398,-32.6186279296875,7.88093492793623,38.7056579589844,1208.22044286536
"UKR","1995-2000","IRQ",0,5500.97114652328,-32.6186279296875,7.88093492793623,38.7056579589844,2050.67887130067
"UKR","1995-2000","ISR",0,32037.2060542968,-32.6186279296875,7.88093492793623,38.7056579589844,1970.51941775674
"UKR","1995-2000","JOR",190,3681.92065557043,-32.6186279296875,7.88093492793623,38.7056579589844,2025.127153869
"UKR","1995-2000","KWT",0,44818.3480218897,-32.6186279296875,7.88093492793623,38.7056579589844,2587.08604152184
"UKR","1995-2000","LBN",97,5433.21899354435,-32.6186279296875,7.88093492793623,38.7056579589844,1717.36609908552
"UKR","1995-2000","OMN",0,12802.9017218771,-32.6186279296875,7.88093492793623,38.7056579589844,3849.07252359735
"UKR","1995-2000","QAT",0,29913.0556632977,-32.6186279296875,7.88093492793623,38.7056579589844,3144.95164535145
"UKR","1995-2000","SAU",0,18684.4189194474,-32.6186279296875,7.88093492793623,38.7056579589844,2995.71095209064
"UKR","1995-2000","PSE",7,3579.46835150272,-32.6186279296875,7.88093492793623,38.7056579589844,1923.92391266046
"UKR","1995-2000","SYR",0,1231.26965858163,-32.6186279296875,7.88093492793623,38.7056579589844,1661.70862376521
"UKR","1995-2000","TUR",1075,12343.9722939433,-32.6186279296875,7.88093492793623,38.7056579589844,1156.55464310389
"UKR","1995-2000","ARE",0,93935.3547319156,-32.6186279296875,7.88093492793623,38.7056579589844,3434.59252361194
"UKR","1995-2000","YEM",0,946.041600740708,-32.6186279296875,7.88093492793623,38.7056579589844,3962.51409242043
"UKR","1995-2000","BLR",18555,8683.96034220954,-32.6186279296875,7.88093492793623,38.7056579589844,557.004009210194
"UKR","1995-2000","BGR",762,9047.67199075356,-32.6186279296875,7.88093492793623,38.7056579589844,841.102783156331
"UKR","1995-2000","CZE",2265,22104.7938589844,-32.6186279296875,7.88093492793623,38.7056579589844,1163.44046428399
"UKR","1995-2000","HUN",5649,15188.2956672546,-32.6186279296875,7.88093492793623,38.7056579589844,913.72991960838
"UKR","1995-2000","POL",0,12943.1129827399,-32.6186279296875,7.88093492793623,38.7056579589844,921.679989639126
"UKR","1995-2000","MDA",0,2855.33583478011,-32.6186279296875,7.88093492793623,38.7056579589844,295.270866533275
"UKR","1995-2000","ROU",0,8117.41934891837,-32.6186279296875,7.88093492793623,38.7056579589844,595.188518768671
"UKR","1995-2000","RUS",320304,10005.4283654363,-32.6186279296875,7.88093492793623,38.7056579589844,4296.51280259647
"UKR","1995-2000","SVK",1922,15782.3785790965,-32.6186279296875,7.88093492793623,38.7056579589844,868.455198835873
"UKR","1995-2000","UKR",0,5268.73370296588,-32.6186279296875,7.88093492793623,38.7056579589844,0
"UKR","1995-2000","CHI",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,NA
"UKR","1995-2000","DNK",50,33761.608242487,-32.6186279296875,7.88093492793623,38.7056579589844,1685.24182244331
"UKR","1995-2000","EST",0,11423.3119961209,-32.6186279296875,7.88093492793623,38.7056579589844,1135.61251519266
"UKR","1995-2000","FIN",56,30177.0985798922,-32.6186279296875,7.88093492793623,38.7056579589844,1755.95725243703
"UKR","1995-2000","ISL",4,37136.6954073323,-32.6186279296875,7.88093492793623,38.7056579589844,3397.24388500816
"UKR","1995-2000","IRL",650,31085.1961956011,-32.6186279296875,7.88093492793623,38.7056579589844,2757.4966444569
"UKR","1995-2000","LVA",3816,9555.77466527511,-32.6186279296875,7.88093492793623,38.7056579589844,975.326381317888
"UKR","1995-2000","LTU",0,10354.0706634395,-32.6186279296875,7.88093492793623,38.7056579589844,868.163839183853
"UKR","1995-2000","NOR",195,37139.3916311137,-32.6186279296875,7.88093492793623,38.7056579589844,2008.58894630759
"UKR","1995-2000","SWE",125,34283.1720380485,-32.6186279296875,7.88093492793623,38.7056579589844,1785.79579338747
"UKR","1995-2000","GBR",2212,31194.7718533129,-32.6186279296875,7.88093492793623,38.7056579589844,2399.26037565122
"UKR","1995-2000","ALB",0,4342.14928378091,-32.6186279296875,7.88093492793623,38.7056579589844,1244.41901673089
"UKR","1995-2000","BIH",0,4241.7924620173,-32.6186279296875,7.88093492793623,38.7056579589844,1163.89563094992
"UKR","1995-2000","HRV",0,11556.1848931581,-32.6186279296875,7.88093492793623,38.7056579589844,1204.71617344022
"UKR","1995-2000","GRC",6510,22965.1965736344,-32.6186279296875,7.88093492793623,38.7056579589844,1280.28389634114
"UKR","1995-2000","ITA",5977,33259.0914766137,-32.6186279296875,7.88093492793623,38.7056579589844,1591.380646177
"UKR","1995-2000","MLT",42,20629.5510462602,-32.6186279296875,7.88093492793623,38.7056579589844,2004.78878040777
"UKR","1995-2000","MNE",0,6965.45483024095,-32.6186279296875,7.88093492793623,38.7056579589844,1159.95363564546
"UKR","1995-2000","PRT",812,21828.0955690432,-32.6186279296875,7.88093492793623,38.7056579589844,3266.28192352046
"UKR","1995-2000","SRB",364,6175.81265929392,-32.6186279296875,7.88093492793623,38.7056579589844,962.743841454884
"UKR","1995-2000","SVN",148,22675.2955398843,-32.6186279296875,7.88093492793623,38.7056579589844,1271.82869573051
"UKR","1995-2000","ESP",602,24807.7371167319,-32.6186279296875,7.88093492793623,38.7056579589844,2901.66078764846
"UKR","1995-2000","MKD",0,6460.75890338312,-32.6186279296875,7.88093492793623,38.7056579589844,1114.6235996607
"UKR","1995-2000","AUT",534,34993.0666558016,-32.6186279296875,7.88093492793623,38.7056579589844,1286.8534027988
"UKR","1995-2000","BEL",4,32141.8821530206,-32.6186279296875,7.88093492793623,38.7056579589844,1922.76160787538
"UKR","1995-2000","FRA",490,30568.4313831447,-32.6186279296875,7.88093492793623,38.7056579589844,2173.63534692615
"UKR","1995-2000","DEU",44819,34388.322462454,-32.6186279296875,7.88093492793623,38.7056579589844,1520.43103172964
"UKR","1995-2000","LUX",1,60558.2711513832,-32.6186279296875,7.88093492793623,38.7056579589844,1834.83405346944
"UKR","1995-2000","NLD",13,36181.8580857601,-32.6186279296875,7.88093492793623,38.7056579589844,1852.28200473085
"UKR","1995-2000","CHE",1130,44807.7101637525,-32.6186279296875,7.88093492793623,38.7056579589844,1745.75035886877
"UKR","1995-2000","ATG",0,15075.9137111341,-32.6186279296875,7.88093492793623,38.7056579589844,8819.23377523357
"UKR","1995-2000","ABW",0,43653.0083643156,-32.6186279296875,7.88093492793623,38.7056579589844,9780.05862127216
"UKR","1995-2000","BHS",0,31583.2165274238,-32.6186279296875,7.88093492793623,38.7056579589844,9279.43178354535
"UKR","1995-2000","BRB",0,23061.6274817475,-32.6186279296875,7.88093492793623,38.7056579589844,8983.09247996651
"UKR","1995-2000","CUB",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,9596.81702641651
"UKR","1995-2000","CUW",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,9736.76573764292
"UKR","1995-2000","DOM",12,7259.72550626087,-32.6186279296875,7.88093492793623,38.7056579589844,9271.93497746868
"UKR","1995-2000","GRD",0,6975.77392701873,-32.6186279296875,7.88093492793623,38.7056579589844,9224.5950628866
"UKR","1995-2000","GLP",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,NA
"UKR","1995-2000","HTI",0,1539.36463092154,-32.6186279296875,7.88093492793623,38.7056579589844,9419.32327298699
"UKR","1995-2000","JAM",0,5921.51641920883,-32.6186279296875,7.88093492793623,38.7056579589844,9796.03709315642
"UKR","1995-2000","MTQ",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,NA
"UKR","1995-2000","PRI",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,9052.24890857271
"UKR","1995-2000","LCA",0,10194.157523051,-32.6186279296875,7.88093492793623,38.7056579589844,9025.15083601958
"UKR","1995-2000","VCT",0,7504.83178529541,-32.6186279296875,7.88093492793623,38.7056579589844,9094.7483214785
"UKR","1995-2000","TTO",0,10786.253530761,-32.6186279296875,7.88093492793623,38.7056579589844,9340.50157653443
"UKR","1995-2000","VIR",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,8974.47111180305
"UKR","1995-2000","BLZ",0,7136.94112382789,-32.6186279296875,7.88093492793623,38.7056579589844,10601.1193610641
"UKR","1995-2000","CRI",13,9974.43791922554,-32.6186279296875,7.88093492793623,38.7056579589844,10967.6980182018
"UKR","1995-2000","SLV",0,2084.45750030048,-32.6186279296875,7.88093492793623,38.7056579589844,10928.5730157512
"UKR","1995-2000","GTM",0,4731.47417298591,-32.6186279296875,7.88093492793623,38.7056579589844,10839.2817457377
"UKR","1995-2000","HND",0,3289.91404335516,-32.6186279296875,7.88093492793623,38.7056579589844,10686.5892143308
"UKR","1995-2000","MEX",33,13294.1420369875,-32.6186279296875,7.88093492793623,38.7056579589844,10723.6855412931
"UKR","1995-2000","NIC",0,3505.43372468025,-32.6186279296875,7.88093492793623,38.7056579589844,10764.7882835806
"UKR","1995-2000","PAN",15,8709.83320180691,-32.6186279296875,7.88093492793623,38.7056579589844,10823.207180312
"UKR","1995-2000","ARG",1241,14828.9339368099,-32.6186279296875,7.88093492793623,38.7056579589844,13328.6302865885
"UKR","1995-2000","BOL",41,3237.28235698533,-32.6186279296875,7.88093492793623,38.7056579589844,11848.6387796743
"UKR","1995-2000","BRA",0,10015.882060336,-32.6186279296875,7.88093492793623,38.7056579589844,10521.8520943473
"UKR","1995-2000","CHL",0,12168.3026717034,-32.6186279296875,7.88093492793623,38.7056579589844,13928.7589081799
"UKR","1995-2000","COL",0,8159.69083172162,-32.6186279296875,7.88093492793623,38.7056579589844,10732.7797689981
"UKR","1995-2000","ECU",11,5570.77171100863,-32.6186279296875,7.88093492793623,38.7056579589844,11570.7364383015
"UKR","1995-2000","GUF",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,9298.38277646426
"UKR","1995-2000","GUY",0,4426.74686158015,-32.6186279296875,7.88093492793623,38.7056579589844,9641.53318830289
"UKR","1995-2000","PRY",0,5435.23941737651,-32.6186279296875,7.88093492793623,38.7056579589844,11930.1414144608
"UKR","1995-2000","PER",22,5235.27262728783,-32.6186279296875,7.88093492793623,38.7056579589844,11938.8565353264
"UKR","1995-2000","SUR",0,7052.11099416535,-32.6186279296875,7.88093492793623,38.7056579589844,9474.3001961472
"UKR","1995-2000","URY",0,12984.6344423114,-32.6186279296875,7.88093492793623,38.7056579589844,12526.7133614062
"UKR","1995-2000","VEN",1,7585.49709696472,-32.6186279296875,7.88093492793623,38.7056579589844,9963.45452571297
"UKR","1995-2000","CAN",1777,37165.5981012214,-32.6186279296875,7.88093492793623,38.7056579589844,7398.30908253099
"UKR","1995-2000","USA",37119,45459.0029708264,-32.6186279296875,7.88093492793623,38.7056579589844,9049.34931544739
"UKR","1995-2000","AUS",920,35448.4557852213,-32.6186279296875,7.88093492793623,38.7056579589844,13058.6760702161
"UKR","1995-2000","NZL",269,27715.8217637277,-32.6186279296875,7.88093492793623,38.7056579589844,16896.0773566341
"UKR","1995-2000","FJI",0,6426.94290733663,-32.6186279296875,7.88093492793623,38.7056579589844,15455.3791177725
"UKR","1995-2000","NCL",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,14962.3410152489
"UKR","1995-2000","PNG",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,12242.6616123816
"UKR","1995-2000","SLB",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,13370.2403141895
"UKR","1995-2000","VUT",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,14533.0263778539
"UKR","1995-2000","GUM",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,10517.852498978
"UKR","1995-2000","KIR",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,14316.9386672363
"UKR","1995-2000","FSM",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,11965.4579856658
"UKR","1995-2000","PYF",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,16551.3989551705
"UKR","1995-2000","WSM",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,15539.1429036587
"UKR","1995-2000","TON",0,NA,-32.6186279296875,7.88093492793623,38.7056579589844,16148.553927838
"UKR","2000-2005","BDI",0,676.664368883099,-30.1952453613281,8.33225841586084,39.3874938964844,5829.3242263388
"UKR","2000-2005","COM",0,2995.99458966114,-30.1952453613281,8.33225841586084,39.3874938964844,6850.86196094177
"UKR","2000-2005","DJI",0,2505.93942374926,-30.1952453613281,8.33225841586084,39.3874938964844,4266.92317237672
"UKR","2000-2005","ERI",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,3793.22303049568
"UKR","2000-2005","ETH",0,559.382859879054,-30.1952453613281,8.33225841586084,39.3874938964844,4553.01595742558
"UKR","2000-2005","KEN",0,1980.27171638626,-30.1952453613281,8.33225841586084,39.3874938964844,5420.36579526837
"UKR","2000-2005","MDG",0,1258.38029046168,-30.1952453613281,8.33225841586084,39.3874938964844,7756.74543893338
"UKR","2000-2005","MWI",0,961.192266846864,-30.1952453613281,8.33225841586084,39.3874938964844,6923.64277864298
"UKR","2000-2005","MUS",0,15432.6590212979,-30.1952453613281,8.33225841586084,39.3874938964844,8135.40430148474
"UKR","2000-2005","MYT",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,NA
"UKR","2000-2005","MOZ",0,913.838468860065,-30.1952453613281,8.33225841586084,39.3874938964844,7380.93315135066
"UKR","2000-2005","REU",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,NA
"UKR","2000-2005","RWA",0,1047.30979376315,-30.1952453613281,8.33225841586084,39.3874938964844,5677.5204399141
"UKR","2000-2005","SYC",0,20988.2458541209,-30.1952453613281,8.33225841586084,39.3874938964844,6411.57602234265
"UKR","2000-2005","SOM",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,4969.75880571863
"UKR","2000-2005","SSD",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,4641.11457718079
"UKR","2000-2005","UGA",0,1287.14319197001,-30.1952453613281,8.33225841586084,39.3874938964844,5308.28009328655
"UKR","2000-2005","TZA",0,1281.37055321426,-30.1952453613281,8.33225841586084,39.3874938964844,6157.08584577011
"UKR","2000-2005","ZMB",0,1405.95263136455,-30.1952453613281,8.33225841586084,39.3874938964844,6952.06389937855
"UKR","2000-2005","ZWE",0,3021.43157822137,-30.1952453613281,8.33225841586084,39.3874938964844,7557.99517803
"UKR","2000-2005","AGO",0,2659.44443917548,-30.1952453613281,8.33225841586084,39.3874938964844,6955.12861647177
"UKR","2000-2005","CMR",0,2732.35441838243,-30.1952453613281,8.33225841586084,39.3874938964844,5135.74758576352
"UKR","2000-2005","CAF",0,991.245727071289,-30.1952453613281,8.33225841586084,39.3874938964844,4835.40921185954
"UKR","2000-2005","TCD",0,1012.97699845349,-30.1952453613281,8.33225841586084,39.3874938964844,3922.35546394889
"UKR","2000-2005","COG",0,2573.60852685314,-30.1952453613281,8.33225841586084,39.3874938964844,5760.40770268443
"UKR","2000-2005","COD",0,557.78470528039,-30.1952453613281,8.33225841586084,39.3874938964844,5817.84151169276
"UKR","2000-2005","GNQ",0,13600.3634769974,-30.1952453613281,8.33225841586084,39.3874938964844,5637.01058423776
"UKR","2000-2005","GAB",0,11341.6849754066,-30.1952453613281,8.33225841586084,39.3874938964844,5838.28232341395
"UKR","2000-2005","STP",0,2144.39571326203,-30.1952453613281,8.33225841586084,39.3874938964844,5920.90114318295
"UKR","2000-2005","DZA",0,10997.7761358123,-30.1952453613281,8.33225841586084,39.3874938964844,3371.97329307854
"UKR","2000-2005","EGY",27,5411.99892933778,-30.1952453613281,8.33225841586084,39.3874938964844,2504.4186073423
"UKR","2000-2005","LBY",79,NA,-30.1952453613281,8.33225841586084,39.3874938964844,2704.61747149488
"UKR","2000-2005","MAR",21,4835.40017733363,-30.1952453613281,8.33225841586084,39.3874938964844,3961.8097381511
"UKR","2000-2005","SDN",0,2197.71415562277,-30.1952453613281,8.33225841586084,39.3874938964844,3674.14376506547
"UKR","2000-2005","TUN",0,8893.86656152952,-30.1952453613281,8.33225841586084,39.3874938964844,2437.4506859158
"UKR","2000-2005","ESH",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,4664.59616278986
"UKR","2000-2005","BWA",0,11940.8629838342,-30.1952453613281,8.33225841586084,39.3874938964844,7947.73550593303
"UKR","2000-2005","LSO",0,1947.18396008282,-30.1952453613281,8.33225841586084,39.3874938964844,8755.31000544264
"UKR","2000-2005","NAM",0,6544.32133969598,-30.1952453613281,8.33225841586084,39.3874938964844,8036.90873109471
"UKR","2000-2005","ZAF",597,10269.0415103681,-30.1952453613281,8.33225841586084,39.3874938964844,8697.96936378876
"UKR","2000-2005","SWZ",0,8023.33946547297,-30.1952453613281,8.33225841586084,39.3874938964844,8400.48901485246
"UKR","2000-2005","BEN",0,1749.62786431448,-30.1952453613281,8.33225841586084,39.3874938964844,5142.0727491258
"UKR","2000-2005","BFA",0,1389.94326973774,-30.1952453613281,8.33225841586084,39.3874938964844,5092.57981662465
"UKR","2000-2005","CPV",0,4097.51561933943,-30.1952453613281,8.33225841586084,39.3874938964844,6229.4145843645
"UKR","2000-2005","CIV",0,2403.85494319943,-30.1952453613281,8.33225841586084,39.3874938964844,5761.68394359236
"UKR","2000-2005","GMB",0,2757.66859561902,-30.1952453613281,8.33225841586084,39.3874938964844,5812.06214498333
"UKR","2000-2005","GHA",0,3097.46529112855,-30.1952453613281,8.33225841586084,39.3874938964844,5491.11864485124
"UKR","2000-2005","GIN",0,2216.72987984492,-30.1952453613281,8.33225841586084,39.3874938964844,5807.92064781442
"UKR","2000-2005","GNB",0,1656.62000804524,-30.1952453613281,8.33225841586084,39.3874938964844,5920.49686071355
"UKR","2000-2005","LBR",0,802.555067302792,-30.1952453613281,8.33225841586084,39.3874938964844,6084.72535649769
"UKR","2000-2005","MLI",0,1437.9146232649,-30.1952453613281,8.33225841586084,39.3874938964844,4724.73596011156
"UKR","2000-2005","MRT",0,3162.17652851232,-30.1952453613281,8.33225841586084,39.3874938964844,4886.7647627089
"UKR","2000-2005","NER",0,1037.18523371547,-30.1952453613281,8.33225841586084,39.3874938964844,4043.71399504832
"UKR","2000-2005","NGA",0,1290.19210794288,-30.1952453613281,8.33225841586084,39.3874938964844,4898.09665199941
"UKR","2000-2005","SEN",0,2622.6873875621,-30.1952453613281,8.33225841586084,39.3874938964844,5673.86550313076
"UKR","2000-2005","SLE",0,1063.7574235375,-30.1952453613281,8.33225841586084,39.3874938964844,6030.13392225546
"UKR","2000-2005","TGO",0,1397.32139919195,-30.1952453613281,8.33225841586084,39.3874938964844,5328.04987209941
"UKR","2000-2005","CHN",61,5069.09983210681,-30.1952453613281,8.33225841586084,39.3874938964844,5847.37562100988
"UKR","2000-2005","HKG",0,41093.834453892,-30.1952453613281,8.33225841586084,39.3874938964844,7640.35192214477
"UKR","2000-2005","MAC",0,35552.8097775779,-30.1952453613281,8.33225841586084,39.3874938964844,7612.18719527099
"UKR","2000-2005","PRK",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,7143.45353551109
"UKR","2000-2005","JPN",0,37149.5902897907,-30.1952453613281,8.33225841586084,39.3874938964844,8064.44708416147
"UKR","2000-2005","MNG",0,3671.5958764448,-30.1952453613281,8.33225841586084,39.3874938964844,5143.40274231174
"UKR","2000-2005","KOR",0,26776.7887575043,-30.1952453613281,8.33225841586084,39.3874938964844,7473.02247123478
"UKR","2000-2005","KAZ",48667,8042.1532510787,-30.1952453613281,8.33225841586084,39.3874938964844,2621.52058840814
"UKR","2000-2005","KGZ",721,2255.74131463558,-30.1952453613281,8.33225841586084,39.3874938964844,3440.68695459523
"UKR","2000-2005","TJK",196,1557.47840389158,-30.1952453613281,8.33225841586084,39.3874938964844,3346.56516499325
"UKR","2000-2005","TKM",259,8527.61338796772,-30.1952453613281,8.33225841586084,39.3874938964844,2470.43575887491
"UKR","2000-2005","UZB",8616,5023.57393327423,-30.1952453613281,8.33225841586084,39.3874938964844,2594.57346996702
"UKR","2000-2005","AFG",56,NA,-30.1952453613281,8.33225841586084,39.3874938964844,3309.77316897791
"UKR","2000-2005","BGD",0,1537.0655799098,-30.1952453613281,8.33225841586084,39.3874938964844,5793.51001903346
"UKR","2000-2005","BTN",0,5005.39593288801,-30.1952453613281,8.33225841586084,39.3874938964844,5533.49869587445
"UKR","2000-2005","IND",42,2324.8220418758,-30.1952453613281,8.33225841586084,39.3874938964844,5103.16937883239
"UKR","2000-2005","IRN",51,10578.1266816781,-30.1952453613281,8.33225841586084,39.3874938964844,2643.01571444725
"UKR","2000-2005","MDV",0,9282.82198776661,-30.1952453613281,8.33225841586084,39.3874938964844,6458.81925233762
"UKR","2000-2005","NPL",0,1349.50323745962,-30.1952453613281,8.33225841586084,39.3874938964844,5002.78330297185
"UKR","2000-2005","PAK",0,2911.58285496864,-30.1952453613281,8.33225841586084,39.3874938964844,3833.97487939287
"UKR","2000-2005","LKA",0,5088.96854339933,-30.1952453613281,8.33225841586084,39.3874938964844,6491.26839908856
"UKR","2000-2005","BRN",0,58329.4369108486,-30.1952453613281,8.33225841586084,39.3874938964844,9153.59556174213
"UKR","2000-2005","KHM",0,1620.02353520099,-30.1952453613281,8.33225841586084,39.3874938964844,7755.35299532493
"UKR","2000-2005","IDN",0,4130.33595351025,-30.1952453613281,8.33225841586084,39.3874938964844,9504.18050736921
"UKR","2000-2005","LAO",0,2209.54728615387,-30.1952453613281,8.33225841586084,39.3874938964844,7203.68975246013
"UKR","2000-2005","MYS",0,15054.1824012517,-30.1952453613281,8.33225841586084,39.3874938964844,9231.88552165248
"UKR","2000-2005","MMR",0,1379.07670961336,-30.1952453613281,8.33225841586084,39.3874938964844,6469.47084749596
"UKR","2000-2005","PHL",0,4451.57284899905,-30.1952453613281,8.33225841586084,39.3874938964844,8715.85447820982
"UKR","2000-2005","SGP",0,46666.1594076136,-30.1952453613281,8.33225841586084,39.3874938964844,8631.49083674896
"UKR","2000-2005","THA",0,8778.8826966805,-30.1952453613281,8.33225841586084,39.3874938964844,7281.68084236115
"UKR","2000-2005","TLS",0,NA,-30.1952453613281,8.33225841586084,39.3874938964844,11088.8211366613
"UKR","2000-2005","VNM",44,2512.38016334455,-30.1952453613281,8.33225841586084,39.3874938964844,7533.24044068205
"UKR","2000-2005","ARM",1354,4124.60003826242,-30.1952453613281,8.33225841586084,39.3874938964844,1451.21075564894
"UKR","2000-2005","AZE",900,3169.21431511162,-30.1952453613281,8.33225841586084,39.3874938964844,1608.75819593143
"UKR","2000-2005","BHR",0,28537.6808985035,-30.1952453613281,8.33225841586084,39.3874938964844,3043.94829772919
"UKR","2000-2005","CYP",795,29649.2408892247,-30.1952453613281,8.33225841586084,39.3874938964844,1571.80451192208
"UKR","2000-2005","GEO",5,4194.55934092667,-30.1952453613281,8.33225841586084,39.3874938964844,1208.22044286536
"UKR","2000-2005","IRQ",0,6713.45543451056,-30.1952453613281,8.33225841586084,39.3874938964844,2050.67887130067
"UKR","2000-2005","ISR",57,35177.665817583,-30.1952453613281,8.33225841586084,39.3874938964844,1970.51941775674
"UKR","2000-2005","JOR",0,4473.86198258072,-30.1952453613281,8.33225841586084,39.3874938964844,2025.127153869
